rotation_angle	 	 	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
biceps-joint_elbow	moment_arm_node	8	0.029743439567035838	0.031752923771283838	0.033386709000596482	0.034796727938903746	0.035991950923910311	0.036994692857241281	0.037829462665266683	0.038240334044740566	0.038541635176344805	0.038829846290942029	0.039084096394196778	0.039862649876257192	0.042264338552510973	0.044518446785812398	0.046613552843521054	0.048538094364522076	0.050280381274396546	0.051828618810012737	0.053170941312565632	0.054295459123015588	0.055190321214518577	0.055843796468980925	0.056244376715734623	0.05638090475434105	0.056242730522611632	0.055819898273682007	0.055103367009544428	0.054085265392968651	0.052759180837197349	0.05112048038080011	0.049166658256508664	0.046897701780817716	0.044316463436910564	0.041429023023238074	0.038245019852901477	0.035175126335684356	0.034396094394585519	0.033466872526396602	0.032350042570305049	0.029540541861174344	0.025070073485107688	
biceps-joint_elbow	moment_arm_node	9	0.026698657129158469	0.02925085996435086	0.031347576570817125	0.03319029704711652	0.034784087955475405	0.036135946187959921	0.037280826001205865	0.037924026777183262	0.038447439074139576	0.038829376109069384	0.039084096394198901	0.039862649357411718	0.042264338552510702	0.044518446785812446	0.046613552843521089	0.048538094364522069	0.050280381274396498	0.051828618810012772	0.053170941312565632	0.054295459123015553	0.055190321214518563	0.055843796468980932	0.056244376715734665	0.056380904754341009	0.056242730522611535	0.055819898273682021	0.055103367009544463	0.054085265392968707	0.052759180837197411	0.051120480380800117	0.049166658256508691	0.046897701780817744	0.044316463436910515	0.04142902302323806	0.038245019852901491	0.035175126295752424	0.03439606929650349	0.033466851945355799	0.032350020959494005	0.029540525915206339	0.025070022900010841	
biceps-joint_elbow	moment_arm_node	10	0.021495375664985474	0.024344042525261546	0.02694155781924152	0.029252538647540405	0.031278667352726143	0.033009930865480028	0.034492189625251378	0.035383640010227653	0.036140378892398996	0.036931603594943782	0.038279030868446556	0.03986264850558649	0.042264338552510258	0.044518446785812481	0.046613552843521103	0.048538094364522055	0.050280381274396525	0.051828618810012765	0.053170941312565619	0.05429545912301556	0.05519032121451848	0.055843796468980987	0.056244376715734637	0.056380904754340995	0.056242730522611535	0.055819898273682042	0.055103367009544477	0.054085265392968686	0.052759180837197391	0.051120480380800075	0.049166658256508712	0.046897701780817806	0.044316463436910467	0.04142902302323808	0.038245019852901532	0.03517512524382533	0.034396011277253863	0.033466800500985681	0.032349966008907494	0.029540474878005346	0.025069833109294837	
biceps-joint_elbow	moment_arm_node	11	0.016889138816787622	0.019792466655158179	0.022446451682064279	0.024814030179391537	0.026895345732240512	0.028677169277576187	0.030205990495860841	0.031546831661041067	0.03322096329852791	0.035029431994657662	0.03747305939693224	0.039862647894961092	0.042264338552509953	0.044518446785812446	0.046613552843521096	0.048538094364522076	0.050280381274396567	0.051828618810012772	0.053170941312565598	0.054295459123015519	0.055190321214518452	0.055843796468981022	0.056244376715734665	0.056380904754340981	0.05624273052261157	0.055819898273681987	0.055103367009544442	0.054085265392968679	0.052759180837197439	0.051120480380800082	0.04916665825650867	0.046897701780817758	0.044316463436910473	0.041429023023238101	0.038245019852901484	0.035175091282796514	0.034395858407190526	0.033466609088612355	0.032349626377997237	0.029369711157444751	0.023778871316831651	
biceps-joint_elbow	moment_arm_node	12	0.013321441612436924	0.016583707380047878	0.019532069269500713	0.02212164017050449	0.024346630041878592	0.026224490630759621	0.02778596733282835	0.029936569134361775	0.032520021503695831	0.035029315607335534	0.037473059396932316	0.039862647802301823	0.042264338552509897	0.044518446785812439	0.046613552843521082	0.048538094364522083	0.050280381274396525	0.051828618810012765	0.053170941312565584	0.054295459123015595	0.055190321214518438	0.055843796468981001	0.056244376715734679	0.056380904754341002	0.056242730522611577	0.055819898273681987	0.055103367009544442	0.054085265392968693	0.052759180837197425	0.051120480380800068	0.04916665825650865	0.046897701780817758	0.044316463436910501	0.041429023023238101	0.038245019852901428	0.034953631817686723	0.033077343454578391	0.032060923736914014	0.030788295767447606	0.027180166593051343	0.020368236344304444	
biceps-joint_elbow	moment_arm_node	13	0.011922521444338634	0.015525451600801703	0.018747503820763491	0.021537538786973683	0.023883610088232077	0.025836909158850844	0.027411366160558722	0.029936357147420149	0.032520021503697649	0.035029307683952557	0.037473059396932323	0.039862647994873449	0.042264338552509939	0.044518446785812446	0.046613552843521033	0.048538094364522083	0.050280381274396491	0.051828618810012758	0.053170941312565598	0.05429545912301556	0.055190321214518459	0.055843796468981001	0.056244376715734637	0.056380904754340988	0.05624273052261157	0.055819898273682028	0.055103367009544421	0.054085265392968693	0.052759180837197397	0.051120480380800075	0.049166658256508684	0.046897701780817758	0.044316463436910515	0.041429023023238115	0.038245019852901477	0.034732119440689782	0.031183730734524052	0.028883459278379452	0.027433072495524846	0.02331493461845547	0.016333289529160508	
biceps-joint_elbow	moment_arm_node	14	0.011922500525311044	0.015525437378815149	0.018747385561862284	0.021537498585293188	0.023883511679442925	0.025836854353413936	0.027411318905790075	0.029936329625536263	0.032520021503697691	0.035029306753318057	0.037473059396932323	0.039862648193247092	0.042264338552509939	0.044518446785812432	0.046613552843521103	0.048538094364522083	0.050280381274396498	0.051828618810012737	0.053170941312565639	0.054295459123015567	0.055190321214518459	0.055843796468981008	0.056244376715734595	0.056380904754340953	0.056242730522611556	0.055819898273682028	0.055103367009544414	0.054085265392968679	0.052759180837197391	0.051120480380800103	0.049166658256508684	0.046897701780817778	0.044316463436910446	0.041429023023238108	0.038245019852901484	0.034732092073591202	0.030609880265779203	0.026614638302164352	0.023987595901674777	0.019781642501956818	0.012683681118015891	
biceps-joint_elbow	moment_arm_node	15	0.011922498300375946	0.015525435814124435	0.018747359154270189	0.021537489306329313	0.023883489098530216	0.025836841242021551	0.027411303457830861	0.029936321819105775	0.032520021503697677	0.035029307070191404	0.037473059396932323	0.039862648325936875	0.042264338552509911	0.044518446785812446	0.04661355284352113	0.048538094364522055	0.050280381274396588	0.051828618810012737	0.053170941312565591	0.054295459123015616	0.055190321214518431	0.05584379646898105	0.056244376715734623	0.05638090475434096	0.056242730522611556	0.055819898273681959	0.055103367009544435	0.054085265392968693	0.052759180837197425	0.05112048038080011	0.049166658256508677	0.046897701780817758	0.044316463436910453	0.041429023023238122	0.038245019852901456	0.034732091959264771	0.03060979996820426	0.026118836720539162	0.021805513793304698	0.016545355964117013	0.0093708407835793456	
biceps-joint_elbow	moment_arm_node	16	0.011922498016908374	0.015525435800321501	0.018747350084145159	0.021537486971788526	0.023883480969988661	0.025836836838283712	0.02741129865554906	0.029936319416075489	0.032520021503697677	0.035029307368821913	0.037473059396932316	0.039862648396757183	0.042264338552509967	0.044518446785812425	0.046613552843521096	0.048538094364522028	0.050280381274396588	0.051828618810012786	0.053170941312565584	0.054295459123015546	0.055190321214518431	0.055843796468980987	0.056244376715734679	0.056380904754340981	0.056242730522611584	0.055819898273681959	0.055103367009544435	0.054085265392968651	0.052759180837197425	0.051120480380800123	0.049166658256508664	0.046897701780817772	0.04431646343691048	0.041429023023238115	0.038245019852901449	0.034732091972381279	0.030609771955442962	0.026118769601309294	0.021276315986447185	0.014918454332936378	0.0076555065932404562	
biceps-joint_elbow	moment_arm_node	17	0.01192249804959161	0.015525435967557658	0.018747346659548626	0.02153748678387974	0.023883477703316856	0.025836835427298709	0.027411297380038984	0.029936318963126114	0.03252002150369767	0.035029307443966554	0.037473059396932316	0.039862648429635987	0.042264338552509918	0.044518446785812425	0.046613552843521082	0.04853809436452209	0.050280381274396532	0.0518286188100128	0.053170941312565626	0.054295459123015553	0.055190321214518438	0.055843796468980987	0.056244376715734623	0.056380904754340981	0.056242730522611611	0.055819898273682014	0.055103367009544442	0.054085265392968679	0.052759180837197397	0.051120480380800089	0.049166658256508684	0.046897701780817758	0.044316463436910453	0.041429023023238074	0.038245019852901442	0.034732091974733981	0.030609760662055879	0.026118748821404754	0.021276247913098227	0.014839882208414971	0.0086477603927253982	
biceps-joint_elbow	moment_arm_node	18	0.011922498071817257	0.015525436176430329	0.018747345432963455	0.021537487172070734	0.023883476472149327	0.025836835126699702	0.027411297398192879	0.029936319195347016	0.032520021503697635	0.035029307436443419	0.037473059396932316	0.03986264844562936	0.042264338552509932	0.04451844678581246	0.046613552843521089	0.048538094364522083	0.050280381274396525	0.051828618810012751	0.053170941312565619	0.054295459123015567	0.055190321214518459	0.055843796468981022	0.05624437671573463	0.056380904754340981	0.056242730522611542	0.055819898273682	0.055103367009544449	0.054085265392968679	0.052759180837197384	0.051120480380800096	0.049166658256508719	0.046897701780817785	0.044316463436910446	0.041429023023238074	0.038245019852901449	0.034732091975179194	0.030609755787465158	0.026118740489941349	0.021276230604880642	0.014839872031337832	0.010840222769047045	
biceps-joint_elbow	moment_arm_node	19	0.011922498072279021	0.015525436283203298	0.018747345150448465	0.021537487553009414	0.023883476187609727	0.025836835221727545	0.027411297789360356	0.029936319562939878	0.032520021503697635	0.035029307443283614	0.037473059396932296	0.039862648454227267	0.042264338552343579	0.044518446785812467	0.046613552843521082	0.048538094364522048	0.050280381274396532	0.051828618810012758	0.053170941312565598	0.054295459123015546	0.055190321214518473	0.055843796468981001	0.056244376715734637	0.056380904754340981	0.056242730522611528	0.055819898273682007	0.055103367009544456	0.054085265392968672	0.052759180837197418	0.051120480380800144	0.049166658256508677	0.046897701780817778	0.044316463436910473	0.041429023023238122	0.038245019852901456	0.034732091975275173	0.030609753598923158	0.026118736896397769	0.021276228232711605	0.015495780195779362	0.012401097866322854	
biceps-joint_elbow	moment_arm_node	20	0.011922498078605325	0.015525436343750714	0.018747345003189652	0.021537487762309251	0.02388347599513483	0.025836835278011332	0.027411298065440744	0.029936319863450689	0.032520021503697656	0.035029307461115211	0.037473059396932289	0.039862648459757122	0.042264338552345154	0.044518446785812453	0.046613552843521089	0.048538094364522048	0.050280381274396539	0.051828618810012758	0.053170941312565591	0.054295459123015546	0.055190321214518424	0.055843796468980994	0.05624437671573463	0.056380904754340981	0.056242730522611584	0.055819898273682014	0.055103367009544428	0.054085265392968679	0.052759180837197432	0.051120480380800096	0.04916665825650867	0.046897701780817772	0.044316463436910473	0.041429023023238115	0.038245019852901449	0.034732091975298973	0.030609752719572871	0.026118736190316166	0.02127623756533412	0.016615460071812135	0.012898926404073297	
biceps-joint_elbow	moment_arm_node	21	0.011833345388292102	0.015405261834448368	0.018599795377271591	0.02137238305141401	0.023718648728169447	0.025723465319253083	0.027400086924086832	0.029936319676539491	0.032520021503697649	0.035029307476202483	0.037473059396932303	0.039862648464232556	0.042264338552513138	0.044518446785812453	0.046613552843521089	0.048538094364522069	0.050280381274396539	0.051828618810012765	0.053170941312565612	0.054295459123015581	0.055190321214518431	0.055843796468981022	0.056244376715734637	0.056380904754340988	0.056242730522611591	0.05581989827368198	0.055103367009544421	0.054085265392968679	0.052759180837197432	0.051120480380800096	0.049166658256508677	0.046897701780817772	0.044316463436910487	0.041429023023238101	0.038245019852901435	0.034732091975305794	0.030609752875353988	0.026118737722959209	0.021276254221086175	0.017079762568928764	0.012898950766687092	
biceps-joint_elbow	moment_arm_node	22	0.011749585629654349	0.015285368986199515	0.01844598521681556	0.021193383965260857	0.023530020384842559	0.025597906275784815	0.027388781627717147	0.02993631949184138	0.032520021503697649	0.035029307480619623	0.037473059396932303	0.039862648466399114	0.042264338552513138	0.044518446785812453	0.046613552843521103	0.048538094364522062	0.050280381274396539	0.051828618810012758	0.053170941312565598	0.054295459123015588	0.055190321214518459	0.055843796468981015	0.056244376715734637	0.056380904754340981	0.056242730522611542	0.055819898273681987	0.055103367009544435	0.0540852653929687	0.052759180837197411	0.051120480380800123	0.049166658256508698	0.046897701780817765	0.044316463436910453	0.041429023023238122	0.038245019852901463	0.03473209197530721	0.030609753914870856	0.026118740018450999	0.02127626522809719	0.017079768873609111	0.01289895371752587	
biceps-joint_elbow	moment_arm_node	23	0.011799169013540028	0.015338994670437131	0.018494424399169242	0.021227129488330398	0.023539848257284161	0.025597908438775116	0.027388782873449175	0.029936319510084231	0.032520021503697649	0.035029307475639045	0.037473059396932303	0.039862648464775371	0.042264338552513124	0.044518446785812453	0.046613552843521096	0.048538094364522055	0.050280381274396546	0.051828618810012758	0.053170941312565598	0.054295459123015574	0.055190321214518445	0.055843796468981022	0.056244376715734637	0.056380904754340988	0.056242730522611556	0.055819898273682	0.055103367009544435	0.054085265392968693	0.052759180837197397	0.05112048038080011	0.049166658256508705	0.046897701780817772	0.044316463436910439	0.041429023023238129	0.038245019852901463	0.034732091975307654	0.030609755068768601	0.026118741557572281	0.021276267956858344	0.017079769920954099	0.01289895419170007	
biceps-joint_elbow	moment_arm_node	24	0.011799169005217613	0.015338994622855326	0.01849442458090806	0.021227129326417606	0.023539848553788344	0.025597908381318292	0.027388782641808503	0.029936319292525937	0.032520021503697663	0.03502930746819409	0.037473059396932309	0.039862648460883068	0.042264338552513145	0.044518446785812453	0.046613552843521068	0.048538094364522055	0.050280381274396525	0.051828618810012751	0.053170941312565612	0.054295459123015567	0.055190321214518438	0.055843796468981022	0.056244376715734637	0.056380904754340988	0.05624273052261157	0.055819898273681993	0.055103367009544449	0.054085265392968686	0.052759180837197411	0.051120480380800096	0.049166658256508684	0.046897701780817772	0.044316463436910467	0.041429023023238108	0.038245019852901449	0.034732091975307869	0.030609755707675067	0.026118742107680663	0.02127626858050042	0.017079770252343168	0.012898954292190363	
biceps-joint_elbow	moment_arm_node	25	0.011799169002984916	0.015338994607649599	0.018494424580880364	0.021227129247431812	0.023539848537450905	0.025597908309402513	0.027388782516178184	0.029936319176744809	0.032520021503697677	0.03502930746323088	0.037473059396932337	0.039862648458706157	0.04226433855251318	0.044518446785812453	0.046613552843521047	0.048538094364522076	0.050280381274396518	0.051828618810012751	0.053170941312565612	0.054295459123015567	0.055190321214518438	0.055843796468981015	0.05624437671573463	0.056380904754340988	0.056242730522611577	0.055819898273682	0.055103367009544449	0.054085265392968665	0.052759180837197411	0.051120480380800123	0.049166658256508684	0.046897701780817772	0.044316463436910467	0.041429023023238108	0.038245019852901449	0.034732091975307883	0.030609755885462418	0.026118742200073812	0.021276268716546115	0.017079770365506144	0.012898954328907803	
